serial,sex,race,labforce,empstat,statefip,year
6768,1,100,1,36,6,2021
6768,1,100,0,0,6,2021
6768,1,100,0,0,6,2021
6769,1,100,1,34,6,2021
6769,1,100,2,10,6,2021
6769,1,100,2,10,6,2021
6769,2,100,2,10,6,2021
6769,1,100,2,10,6,2021
6770,1,100,2,10,6,2021
6772,1,100,1,36,6,2021
6773,1,100,2,10,6,2021
6773,2,100,1,34,6,2021
6773,2,100,1,34,6,2021
6775,1,100,2,10,6,2021
6775,2,100,2,10,6,2021
6775,2,100,0,0,6,2021
6775,1,100,0,0,6,2021
6775,2,100,1,32,6,2021
6776,1,100,2,10,6,2021
6776,2,100,2,10,6,2021
6776,2,100,2,10,6,2021
6776,2,100,0,0,6,2021
6776,2,100,0,0,6,2021
6776,1,100,2,10,6,2021
6776,1,100,2,10,6,2021
6776,2,100,2,10,6,2021
6777,1,651,1,36,6,2021
6777,2,651,1,36,6,2021
6777,1,651,2,10,6,2021
6778,2,651,1,36,6,2021
6779,1,100,2,10,6,2021
6779,2,100,2,10,6,2021
6780,1,100,2,10,6,2021
6781,2,651,1,36,6,2021
6781,1,651,2,10,6,2021
6782,2,100,1,36,6,2021
6783,2,100,1,36,6,2021
6783,1,100,1,36,6,2021
6786,1,100,1,34,6,2021
6786,2,100,1,34,6,2021
6788,1,100,2,10,6,2021
6789,2,652,2,10,6,2021
6789,1,652,2,21,6,2021
6790,2,100,1,34,6,2021
6790,1,100,2,10,6,2021
6790,2,100,0,0,6,2021
6790,2,100,1,34,6,2021
6790,2,100,1,36,6,2021
6790,1,100,2,10,6,2021
6791,2,100,2,10,6,2021
6792,1,651,2,10,6,2021
6792,2,651,2,10,6,2021
6792,2,651,0,0,6,2021
6793,1,651,2,10,6,2021
6793,2,651,1,34,6,2021
6793,1,651,0,0,6,2021
6793,2,651,0,0,6,2021
6794,1,651,2,10,6,2021
6794,2,651,2,12,6,2021
6796,1,100,2,10,6,2021
6796,2,100,2,21,6,2021
6796,1,100,2,10,6,2021
6796,2,100,1,34,6,2021
6796,2,100,1,34,6,2021
6796,2,100,0,0,6,2021
6796,1,100,0,0,6,2021
6796,2,100,2,10,6,2021
6796,1,100,2,10,6,2021
6797,1,651,2,10,6,2021
6797,2,651,2,10,6,2021
6797,2,651,0,0,6,2021
6797,1,651,0,0,6,2021
6798,1,100,2,10,6,2021
6798,2,100,2,10,6,2021
6798,2,100,0,0,6,2021
6798,1,100,0,0,6,2021
6800,1,100,2,10,6,2021
6800,2,100,2,10,6,2021
6801,2,652,1,34,6,2021
6801,1,652,2,10,6,2021
6801,1,652,1,34,6,2021
6801,2,652,1,34,6,2021
6802,1,100,2,10,6,2021
6804,2,100,2,10,6,2021
6805,1,100,2,10,6,2021
6805,1,100,1,34,6,2021
6805,2,100,2,10,6,2021
6806,2,100,1,32,6,2021
6807,2,100,2,10,6,2021
6807,1,100,0,0,6,2021
6807,1,100,0,0,6,2021
6807,1,100,1,34,6,2021
6807,1,100,1,34,6,2021
6809,2,651,2,10,6,2021
6810,1,651,2,10,6,2021
6810,2,651,1,34,6,2021
6810,2,651,0,0,6,2021
6810,1,651,0,0,6,2021
6811,1,802,2,10,6,2021
6811,2,802,1,36,6,2021
6812,1,651,2,10,6,2021
6812,2,651,2,10,6,2021
6813,2,651,2,10,6,2021
6813,1,651,2,10,6,2021
6813,1,651,1,34,6,2021
6813,2,651,1,34,6,2021
6814,2,651,1,36,6,2021
6814,2,651,1,34,6,2021
6814,2,651,2,10,6,2021
6815,2,100,1,34,6,2021
6815,1,100,2,10,6,2021
6815,2,100,0,0,6,2021
6815,1,100,0,0,6,2021
6816,2,651,2,10,6,2021
6816,1,651,2,10,6,2021
6816,2,651,2,10,6,2021
6817,2,803,2,10,6,2021
6817,1,100,2,10,6,2021
6818,1,651,1,34,6,2021
6820,2,100,1,34,6,2021
6820,1,100,2,10,6,2021
6820,1,100,0,0,6,2021
6820,2,100,1,34,6,2021
6820,1,100,1,34,6,2021
6821,1,100,2,10,6,2021
6822,2,100,1,36,6,2021
6822,1,100,1,36,6,2021
6825,1,100,2,10,6,2021
6825,2,100,2,10,6,2021
6825,2,100,0,0,6,2021
6825,1,100,0,0,6,2021
6825,1,100,0,0,6,2021
6826,1,100,1,36,6,2021
6826,2,100,1,32,6,2021
6827,2,100,2,10,6,2021
6827,1,100,2,10,6,2021
6828,2,651,2,12,6,2021
6828,1,651,2,10,6,2021
6829,2,651,2,10,6,2021
6829,1,651,2,10,6,2021
6829,2,651,1,36,6,2021
6830,2,100,2,10,6,2021
6831,1,100,2,10,6,2021
6832,2,200,1,36,6,2021
6834,1,651,2,10,6,2021
6834,2,651,2,10,6,2021
6834,2,651,0,0,6,2021
6834,1,651,1,34,6,2021
6834,2,651,1,36,6,2021
6835,1,100,2,10,6,2021
6835,2,100,1,34,6,2021
6835,2,100,2,10,6,2021
6836,1,100,2,10,6,2021
6836,2,100,2,10,6,2021
6836,2,100,1,34,6,2021
6837,1,100,2,10,6,2021
6837,2,100,2,10,6,2021
6837,2,100,0,0,6,2021
6837,2,100,1,34,6,2021
6838,1,100,2,21,6,2021
6838,1,100,2,10,6,2021
6838,1,100,2,10,6,2021
6839,1,100,1,36,6,2021
6841,2,100,2,10,6,2021
6841,1,100,2,10,6,2021
6841,1,100,2,10,6,2021
6844,1,100,2,10,6,2021
6844,2,100,1,36,6,2021
6844,2,100,1,32,6,2021
6845,1,100,2,10,6,2021
6845,2,100,2,10,6,2021
6846,1,100,2,10,6,2021
6848,2,100,1,36,6,2021
6849,2,100,2,10,6,2021
6849,1,100,1,36,6,2021
6850,1,100,1,36,6,2021
6850,1,100,2,10,6,2021
6851,1,100,1,36,6,2021
6851,1,100,1,36,6,2021
6852,2,100,2,10,6,2021
6852,1,100,2,10,6,2021
6853,1,100,2,21,6,2021
6855,1,100,1,36,6,2021
6855,2,100,1,36,6,2021
6856,1,100,2,10,6,2021
6856,2,100,1,36,6,2021
6857,1,100,2,10,6,2021
6858,2,100,2,10,6,2021
6858,1,100,2,10,6,2021
6858,2,100,1,34,6,2021
6858,2,100,1,32,6,2021
6858,1,100,0,0,6,2021
6859,1,100,1,36,6,2021
6859,2,100,2,10,6,2021
6860,2,651,1,36,6,2021
6861,1,200,2,10,6,2021
6863,1,651,2,10,6,2021
6863,2,651,2,10,6,2021
6863,2,651,0,0,6,2021
6864,1,100,2,10,6,2021
6864,2,100,2,10,6,2021
6864,1,100,0,0,6,2021
6865,2,100,2,10,6,2021
6865,1,100,2,10,6,2021
6865,2,100,0,0,6,2021
6865,1,100,1,34,6,2021
6865,2,100,1,34,6,2021
6866,2,100,1,36,6,2021
6866,1,100,1,36,6,2021
6868,2,100,1,32,6,2021
6869,2,100,2,10,6,2021
6869,1,100,2,10,6,2021
6869,2,100,2,10,6,2021
6869,2,100,2,10,6,2021
6870,1,100,1,36,6,2021
6870,2,100,2,10,6,2021
6870,2,100,0,0,6,2021
6870,1,100,0,0,6,2021
6870,2,100,0,0,6,2021
6871,2,100,1,36,6,2021
6874,2,100,2,10,6,2021
6874,1,100,2,10,6,2021
6874,1,100,1,32,6,2021
6874,1,100,2,10,6,2021
6875,2,651,1,32,6,2021
6879,1,100,2,12,6,2021
6880,1,100,2,10,6,2021
6882,2,100,2,10,6,2021
6882,1,100,2,10,6,2021
6882,1,100,0,0,6,2021
6882,2,100,0,0,6,2021
6883,2,100,2,10,6,2021
6883,1,100,2,10,6,2021
6885,1,100,1,36,6,2021
6885,2,100,1,36,6,2021
6886,1,100,1,36,6,2021
6887,2,100,2,10,6,2021
6888,1,100,2,21,6,2021
6888,2,100,1,36,6,2021
6889,2,100,2,10,6,2021
6892,2,100,2,10,6,2021
6892,1,100,2,10,6,2021
6894,1,100,1,36,6,2021
6894,2,100,1,36,6,2021
6895,2,651,2,10,6,2021
6896,2,100,2,21,6,2021
6896,2,200,1,36,6,2021
6897,2,100,1,36,6,2021
6897,1,100,1,36,6,2021
6899,2,100,1,36,6,2021
6899,2,100,1,34,6,2021
6899,1,100,0,0,6,2021
6899,1,100,2,22,6,2021
6900,2,100,1,34,6,2021
6900,1,100,2,10,6,2021
6900,2,100,0,0,6,2021
6900,2,100,0,0,6,2021
6900,2,100,0,0,6,2021
6900,1,100,0,0,6,2021
6900,1,100,0,0,6,2021
6900,2,100,2,10,6,2021
6901,2,100,1,32,6,2021
6902,2,100,2,10,6,2021
6902,1,100,2,21,6,2021
6903,2,100,1,32,6,2021
6903,1,100,2,10,6,2021
6906,2,100,1,34,6,2021
6906,1,100,2,10,6,2021
6906,1,100,0,0,6,2021
6906,1,100,0,0,6,2021
6906,1,100,0,0,6,2021
6906,1,100,0,0,6,2021
6907,1,100,2,10,6,2021
6907,2,100,2,10,6,2021
6907,1,100,0,0,6,2021
6907,2,100,1,36,6,2021
6907,1,100,1,36,6,2021
6909,1,100,2,10,6,2021
6909,2,100,1,34,6,2021
6909,1,100,1,34,6,2021
6911,1,100,1,34,6,2021
6911,2,100,1,34,6,2021
6912,2,100,1,32,6,2021
6913,1,100,1,36,6,2021
6914,1,100,2,10,6,2021
6914,2,651,2,10,6,2021
6916,1,100,2,21,6,2021
6916,2,651,2,10,6,2021
6917,2,100,1,34,6,2021
6917,1,100,2,10,6,2021
6917,1,100,0,0,6,2021
6917,2,100,1,34,6,2021
6919,2,651,2,10,6,2021
6919,1,651,2,10,6,2021
6919,2,651,0,0,6,2021
6919,2,651,0,0,6,2021
6920,2,803,2,10,6,2021
6921,1,100,2,10,6,2021
6921,2,100,1,34,6,2021
6923,2,100,2,10,6,2021
6923,1,200,2,10,6,2021
6923,2,801,2,10,6,2021
6924,2,100,2,10,6,2021
6924,1,100,0,0,6,2021
6924,2,100,0,0,6,2021
6924,2,100,0,0,6,2021
6926,1,100,1,36,6,2021
6926,2,100,1,36,6,2021
6927,2,651,2,10,6,2021
6927,1,651,1,34,6,2021
6927,2,651,1,34,6,2021
6928,2,100,2,10,6,2021
6928,1,801,2,10,6,2021
6929,1,100,2,10,6,2021
6929,2,100,1,36,6,2021
6931,2,100,2,10,6,2021
6933,2,200,2,10,6,2021
6933,1,200,2,10,6,2021
6934,2,100,2,10,6,2021
6935,1,100,2,10,6,2021
6935,1,200,2,10,6,2021
6936,2,100,2,10,6,2021
6936,1,100,1,32,6,2021
6937,2,100,1,36,6,2021
6938,2,100,2,10,6,2021
6941,1,100,1,36,6,2021
6941,2,100,1,36,6,2021
6942,2,100,2,21,6,2021
6942,1,100,2,10,6,2021
6942,1,100,1,34,6,2021
6942,1,100,1,34,6,2021
6945,2,100,1,36,6,2021
6946,1,100,2,10,6,2021
6946,2,651,2,10,6,2021
6946,1,100,0,0,6,2021
6947,2,300,1,34,6,2021
6947,1,300,2,10,6,2021
6947,1,300,0,0,6,2021
6949,1,100,1,32,6,2021
6949,2,100,2,10,6,2021
6949,2,100,0,0,6,2021
6949,2,100,1,34,6,2021
6953,2,100,2,10,6,2021
6953,1,100,1,34,6,2021
6953,1,100,2,10,6,2021
6954,1,200,1,32,6,2021
6956,2,651,2,10,6,2021
6956,1,651,2,10,6,2021
6957,1,651,1,36,6,2021
6957,2,651,1,36,6,2021
6958,2,100,2,12,6,2021
6959,2,651,1,34,6,2021
6959,2,651,0,0,6,2021
6959,1,651,0,0,6,2021
6959,2,651,0,0,6,2021
6960,2,651,2,10,6,2021
6960,1,651,2,10,6,2021
6961,1,100,2,10,6,2021
6961,1,100,2,10,6,2021
6964,1,651,2,10,6,2021
6964,2,651,2,10,6,2021
6967,2,200,2,10,6,2021
6967,1,801,2,10,6,2021
6967,1,801,0,0,6,2021
6967,2,801,0,0,6,2021
6967,1,801,0,0,6,2021
6967,2,200,1,36,6,2021
6967,1,200,2,10,6,2021
6967,2,200,2,10,6,2021
6968,1,803,2,10,6,2021
6968,2,100,1,34,6,2021
6968,1,803,0,0,6,2021
6968,2,803,0,0,6,2021
6969,1,651,2,10,6,2021
6969,2,651,1,34,6,2021
6969,1,651,2,21,6,2021
6970,1,100,1,36,6,2021
6971,1,100,1,36,6,2021
6971,2,100,1,36,6,2021
6972,1,100,2,10,6,2021
6972,2,100,1,34,6,2021
6972,2,100,0,0,6,2021
6972,2,100,0,0,6,2021
6975,2,100,1,34,6,2021
6975,1,100,0,1,6,2021
6975,2,100,0,0,6,2021
6975,2,100,0,0,6,2021
6976,1,100,2,10,6,2021
6977,2,100,1,34,6,2021
6977,1,100,2,10,6,2021
6977,2,100,0,0,6,2021
6978,1,100,2,10,6,2021
6980,1,100,2,10,6,2021
6980,2,100,2,10,6,2021
6980,1,100,0,0,6,2021
6980,1,100,0,0,6,2021
6980,2,100,0,0,6,2021
6981,1,100,2,10,6,2021
6981,2,100,1,34,6,2021
6983,2,100,1,34,6,2021
6983,1,100,2,10,6,2021
6984,1,100,1,34,6,2021
6984,1,100,1,36,6,2021
6984,2,100,1,36,6,2021
6985,2,100,2,10,6,2021
6987,1,100,2,10,6,2021
6987,2,100,1,34,6,2021
6987,2,100,0,0,6,2021
6987,1,100,1,34,6,2021
6988,1,100,2,10,6,2021
6988,2,100,1,32,6,2021
6989,1,100,2,10,6,2021
6989,2,100,1,34,6,2021
6990,2,100,2,10,6,2021
6990,1,300,2,10,6,2021
6990,1,300,1,34,6,2021
6990,1,300,1,34,6,2021
6990,1,300,1,34,6,2021
6993,1,100,1,36,6,2021
6993,2,100,1,36,6,2021
6995,1,100,2,10,6,2021
6995,2,100,2,12,6,2021
6995,1,100,0,0,6,2021
6996,1,100,1,36,6,2021
6998,1,100,2,10,6,2021
6998,2,100,1,34,6,2021
6998,2,100,2,10,6,2021
6999,2,651,1,36,6,2021
7000,2,100,1,34,6,2021
7000,1,100,2,10,6,2021
7002,1,200,1,36,6,2021
7003,1,100,1,34,6,2021
7003,2,100,2,10,6,2021
7003,1,100,0,0,6,2021
7003,1,100,0,0,6,2021
7003,1,100,0,0,6,2021
7003,1,100,0,0,6,2021
7003,1,100,0,0,6,2021
7003,2,100,1,36,6,2021
7004,1,651,2,10,6,2021
7004,2,651,2,10,6,2021
7004,2,651,0,0,6,2021
7005,1,651,2,10,6,2021
7005,2,651,2,10,6,2021
7005,2,651,2,10,6,2021
7005,1,651,2,10,6,2021
7006,2,100,1,34,6,2021
7006,1,100,2,10,6,2021
7006,2,100,0,0,6,2021
7006,1,100,0,0,6,2021
7006,2,100,0,0,6,2021
7008,2,100,1,34,6,2021
7008,1,100,1,36,6,2021
7008,1,100,2,10,6,2021
7008,1,100,1,32,6,2021
7009,2,100,2,10,6,2021
7010,2,100,2,10,6,2021
7010,1,100,2,10,6,2021
7010,2,100,1,32,6,2021
7010,1,100,1,32,6,2021
7011,1,100,2,10,6,2021
7011,2,100,0,0,6,2021
7011,2,100,0,0,6,2021
7011,1,100,1,34,6,2021
7012,2,100,2,10,6,2021
7013,1,100,1,36,6,2021
7013,2,100,1,36,6,2021
7014,1,100,2,10,6,2021
7014,1,100,2,10,6,2021
7014,2,100,2,10,6,2021
7014,2,100,1,34,6,2021
7015,1,100,2,10,6,2021
7015,2,100,1,34,6,2021
7016,1,100,2,10,6,2021
7016,1,100,2,10,6,2021
7017,1,100,1,34,6,2021
7018,2,200,2,10,6,2021
7019,2,651,1,36,6,2021
7019,1,651,0,0,6,2021
7019,2,651,1,34,6,2021
7019,2,651,2,10,6,2021
7019,1,651,2,10,6,2021
7019,2,651,2,10,6,2021
7019,2,651,1,36,6,2021
7020,1,100,1,34,6,2021
7020,2,100,2,10,6,2021
7021,2,652,1,36,6,2021
7021,1,652,1,36,6,2021
7022,1,100,2,21,6,2021
7022,2,100,2,10,6,2021
7023,1,100,2,10,6,2021
7023,2,100,1,34,6,2021
7023,1,100,0,0,6,2021
7023,1,100,0,0,6,2021
7023,1,100,0,0,6,2021
7023,1,100,2,10,6,2021
7026,2,100,1,32,6,2021
7027,2,802,1,36,6,2021
7027,1,100,1,36,6,2021
7028,2,100,2,10,6,2021
7028,1,100,0,0,6,2021
7028,2,100,0,0,6,2021
7028,2,100,0,0,6,2021
7028,1,100,0,0,6,2021
7028,1,100,1,36,6,2021
7034,1,100,2,10,6,2021
7034,2,100,1,34,6,2021
7034,1,100,0,0,6,2021
7034,1,100,1,34,6,2021
7035,2,100,1,36,6,2021
7038,1,100,2,10,6,2021
7038,2,100,2,10,6,2021
7038,1,100,1,36,6,2021
7039,2,100,1,32,6,2021
7039,1,100,1,32,6,2021
7040,2,100,1,34,6,2021
7040,1,651,1,34,6,2021
7042,2,200,1,36,6,2021
7043,2,100,1,34,6,2021
7043,1,100,2,10,6,2021
7043,2,100,0,0,6,2021
7046,2,100,2,21,6,2021
7046,1,100,2,10,6,2021
7046,2,100,0,0,6,2021
7046,2,100,0,0,6,2021
7046,2,100,0,0,6,2021
7047,1,100,1,36,6,2021
7047,2,100,1,36,6,2021
7048,1,100,2,10,6,2021
7048,2,100,2,12,6,2021
7048,1,100,0,0,6,2021
7048,2,100,0,0,6,2021
7048,1,100,1,34,6,2021
7049,1,100,1,36,6,2021
7049,2,100,1,36,6,2021
7050,2,100,1,36,6,2021
7051,2,100,1,32,6,2021
7052,2,100,2,10,6,2021
7055,1,651,1,36,6,2021
7055,2,100,2,10,6,2021
7055,1,100,2,10,6,2021
7057,2,651,2,10,6,2021
7057,1,651,2,10,6,2021
7057,2,651,1,34,6,2021
7057,2,651,2,10,6,2021
7059,2,100,1,36,6,2021
7060,2,100,2,10,6,2021
7060,2,100,2,10,6,2021
7061,2,100,1,32,6,2021
7063,1,100,1,36,6,2021
7063,2,100,1,36,6,2021
7064,1,100,2,10,6,2021
7064,2,100,1,34,6,2021
7064,2,100,2,10,6,2021
7065,1,100,2,10,6,2021
7065,2,100,2,10,6,2021
7065,1,100,2,10,6,2021
7066,2,200,2,21,6,2021
7067,1,100,1,36,6,2021
7067,2,100,1,36,6,2021
7068,2,100,2,10,6,2021
7068,1,100,2,10,6,2021
7068,2,100,0,0,6,2021
7068,1,100,0,0,6,2021
7069,1,100,2,10,6,2021
7069,2,100,2,21,6,2021
7069,1,100,1,34,6,2021
7070,1,100,1,36,6,2021
7070,2,100,2,10,6,2021
7070,2,100,1,34,6,2021
7072,1,100,2,10,6,2021
7072,2,100,2,10,6,2021
7072,2,100,0,0,6,2021
7072,2,100,0,0,6,2021
7072,1,100,0,0,6,2021
7072,2,100,0,0,6,2021
7072,2,100,2,12,6,2021
7073,2,100,2,10,6,2021
7073,1,100,2,10,6,2021
7073,1,100,0,0,6,2021
7073,1,100,0,0,6,2021
7073,2,100,1,34,6,2021
7076,2,100,1,36,6,2021
7076,2,100,2,21,6,2021
7076,2,100,2,10,6,2021
7078,1,100,2,10,6,2021
7078,2,100,1,32,6,2021
7078,2,100,2,10,6,2021
7078,1,100,2,10,6,2021
7080,2,100,1,36,6,2021
7080,1,100,2,10,6,2021
7082,2,100,2,10,6,2021
7082,1,100,2,10,6,2021
7083,1,100,2,10,6,2021
7083,2,651,2,10,6,2021
7083,2,803,0,0,6,2021
7084,1,100,1,36,6,2021
7085,2,651,1,34,6,2021
7086,2,100,2,10,6,2021
7086,1,100,2,10,6,2021
7087,1,100,2,10,6,2021
7087,2,100,2,10,6,2021
7087,1,100,2,10,6,2021
7088,1,100,2,10,6,2021
7088,2,100,2,10,6,2021
7090,1,802,2,10,6,2021
7090,2,802,2,10,6,2021
7091,1,100,1,34,6,2021
7091,2,100,1,34,6,2021
7093,2,200,2,10,6,2021
7093,2,200,0,0,6,2021
7094,2,100,1,36,6,2021
7094,1,100,1,36,6,2021
7098,1,100,1,36,6,2021
7098,2,100,1,36,6,2021
7099,2,100,1,34,6,2021
7099,2,100,2,10,6,2021
7099,1,100,2,10,6,2021
7099,2,100,0,0,6,2021
7100,2,100,1,34,6,2021
7100,1,100,2,10,6,2021
7100,2,100,0,0,6,2021
7100,1,100,2,10,6,2021
7101,1,100,1,36,6,2021
7101,2,100,2,10,6,2021
7104,1,100,2,10,6,2021
7104,2,100,1,34,6,2021
7104,2,100,0,0,6,2021
7104,1,100,1,34,6,2021
7104,2,100,0,0,6,2021
7104,2,100,0,0,6,2021
7104,2,100,2,10,6,2021
7105,1,100,2,10,6,2021
7107,2,100,2,10,6,2021
7108,1,100,2,10,6,2021
7109,1,100,2,10,6,2021
7109,2,100,2,10,6,2021
7110,2,100,2,10,6,2021
7110,2,100,1,34,6,2021
7110,2,100,1,34,6,2021
7112,2,100,2,10,6,2021
7114,1,100,2,10,6,2021
7115,1,100,2,10,6,2021
7117,1,100,2,10,6,2021
7117,2,100,2,21,6,2021
7117,2,100,0,0,6,2021
7117,1,100,0,0,6,2021
7117,2,100,1,36,6,2021
7118,2,100,1,36,6,2021
7118,1,100,2,10,6,2021
7119,2,100,1,34,6,2021
7119,1,100,2,12,6,2021
7119,1,100,1,34,6,2021
7121,1,100,2,10,6,2021
7121,2,100,2,10,6,2021
7122,2,100,2,10,6,2021
7122,1,100,0,0,6,2021
7122,1,100,2,10,6,2021
7122,2,100,1,34,6,2021
7122,2,100,1,34,6,2021
7122,1,100,2,10,6,2021
7122,1,100,0,0,6,2021
7122,2,100,2,10,6,2021
7124,2,100,2,21,6,2021
7124,1,100,2,10,6,2021
7124,1,100,0,0,6,2021
7124,1,100,1,34,6,2021
7125,2,100,2,10,6,2021
7125,1,100,2,10,6,2021
7127,1,100,2,10,6,2021
7128,2,100,2,10,6,2021
7128,2,100,1,34,6,2021
7128,1,100,0,0,6,2021
7128,1,100,0,0,6,2021
7128,1,100,0,0,6,2021
7129,1,100,1,36,6,2021
7129,2,100,1,36,6,2021
7130,1,100,2,10,6,2021
7130,2,100,1,34,6,2021
7131,2,100,2,10,6,2021
7131,1,100,2,10,6,2021
7131,1,100,1,34,6,2021
7131,1,100,2,10,6,2021
7131,1,100,0,0,6,2021
7131,2,100,0,0,6,2021
7131,1,100,1,34,6,2021
7131,2,100,1,34,6,2021
7132,2,100,1,34,6,2021
7132,1,100,2,10,6,2021
7133,2,651,2,10,6,2021
7133,1,651,1,36,6,2021
7135,1,100,2,10,6,2021
7135,2,100,1,34,6,2021
7135,2,100,1,34,6,2021
7135,2,100,2,10,6,2021
7139,1,200,1,36,6,2021
7140,1,100,1,36,6,2021
7140,2,100,2,10,6,2021
7140,1,100,2,21,6,2021
7143,1,100,2,10,6,2021
7143,2,802,2,12,6,2021
7144,1,802,2,10,6,2021
7144,2,100,2,10,6,2021
7145,1,100,2,10,6,2021
7145,2,100,2,12,6,2021
7145,2,100,0,0,6,2021
7147,1,100,2,10,6,2021
7147,2,100,2,10,6,2021
7150,1,100,1,36,6,2021
7150,2,100,1,36,6,2021
7151,1,651,1,36,6,2021
7152,2,100,1,36,6,2021
7152,1,100,2,10,6,2021
7152,1,100,2,10,6,2021
7152,2,100,0,0,6,2021
7153,1,651,2,10,6,2021
7153,2,651,2,10,6,2021
7153,1,651,2,10,6,2021
7153,1,651,1,34,6,2021
7153,2,651,2,10,6,2021
7153,2,651,2,10,6,2021
7154,2,651,2,10,6,2021
7154,1,651,0,0,6,2021
7154,1,651,1,34,6,2021
7154,2,651,2,10,6,2021
7157,1,100,2,10,6,2021
7159,2,651,2,10,6,2021
7160,1,100,2,10,6,2021
7161,1,100,2,10,6,2021
7161,2,100,2,10,6,2021
7161,2,100,0,0,6,2021
7161,2,100,0,0,6,2021
7162,2,100,2,10,6,2021
7162,1,100,2,10,6,2021
7162,1,100,0,0,6,2021
7162,1,100,0,0,6,2021
7163,1,100,1,32,6,2021
7165,1,651,1,34,6,2021
7165,2,809,2,10,6,2021
7165,2,651,0,0,6,2021
7165,2,651,0,0,6,2021
7167,1,651,1,32,6,2021
7167,2,651,1,34,6,2021
7167,2,651,1,34,6,2021
7167,1,651,1,34,6,2021
7167,1,651,1,34,6,2021
7168,1,100,1,36,6,2021
7168,1,100,1,36,6,2021
7169,2,100,1,34,6,2021
7169,1,100,1,32,6,2021
7169,2,100,0,0,6,2021
7169,2,100,1,34,6,2021
7169,2,100,2,10,6,2021
7169,2,100,2,10,6,2021
7171,1,100,2,10,6,2021
7172,2,100,2,10,6,2021
7173,2,100,1,36,6,2021
7173,1,100,1,36,6,2021
7174,1,100,2,10,6,2021
7174,2,100,1,34,6,2021
7174,2,100,0,0,6,2021
7175,1,100,1,36,6,2021
7176,1,100,2,10,6,2021
7176,2,100,2,10,6,2021
7176,2,100,2,10,6,2021
7177,2,100,2,10,6,2021
7177,1,100,2,10,6,2021
7177,1,100,2,10,6,2021
7178,1,100,2,10,6,2021
7178,2,100,2,10,6,2021
7179,2,100,2,21,6,2021
7179,1,100,2,10,6,2021
7179,1,100,0,0,6,2021
7179,2,100,0,0,6,2021
7181,1,100,2,21,6,2021
7182,2,100,2,10,6,2021
7182,1,100,2,10,6,2021
7183,2,100,2,10,6,2021
7184,2,100,1,36,6,2021
7184,1,100,2,12,6,2021
7184,2,100,2,10,6,2021
7185,1,100,1,36,6,2021
7185,2,100,2,10,6,2021
7186,2,100,1,36,6,2021
7186,1,100,1,36,6,2021
7187,2,100,1,36,6,2021
7187,2,100,1,36,6,2021
7188,2,100,1,34,6,2021
7188,1,100,2,10,6,2021
7188,1,100,0,0,6,2021
7188,1,100,0,0,6,2021
7188,2,100,1,34,6,2021
7189,2,100,2,10,6,2021
7189,2,100,0,0,6,2021
7189,1,100,0,0,6,2021
7190,1,100,1,36,6,2021
7191,2,100,1,34,6,2021
7191,1,100,2,10,6,2021
7191,1,100,0,0,6,2021
7191,2,100,0,0,6,2021
7191,1,100,1,34,6,2021
7191,1,100,0,0,6,2021
7191,2,100,0,0,6,2021
7191,2,100,1,34,6,2021
7192,2,100,2,10,6,2021
7192,1,100,1,36,6,2021
7193,2,100,2,10,6,2021
7193,1,100,0,0,6,2021
7193,1,100,0,0,6,2021
7196,2,200,2,10,6,2021
7196,2,200,2,10,6,2021
7197,2,100,2,10,6,2021
7197,2,100,2,10,6,2021
7198,2,100,2,21,6,2021
7199,2,100,2,10,6,2021
7199,1,100,2,12,6,2021
7199,2,100,1,36,6,2021
7200,1,100,1,36,6,2021
7203,1,651,2,10,6,2021
7204,1,652,2,10,6,2021
7204,2,652,2,10,6,2021
7204,2,652,0,0,6,2021
7207,1,652,2,10,6,2021
7208,1,100,2,10,6,2021
7208,2,100,2,10,6,2021
7208,2,100,0,0,6,2021
7208,1,100,0,0,6,2021
7208,1,100,1,34,6,2021
7210,1,651,1,36,6,2021
7210,2,651,1,36,6,2021
7211,1,100,1,36,6,2021
7211,2,100,1,36,6,2021
7211,1,100,2,10,6,2021
7212,1,100,1,36,6,2021
7212,2,100,1,36,6,2021
7214,2,100,2,10,6,2021
7214,1,100,1,32,6,2021
7214,1,100,1,32,6,2021
7214,2,100,1,32,6,2021
7215,1,100,2,10,6,2021
7216,2,100,1,36,6,2021
7216,1,100,1,36,6,2021
7217,2,100,1,36,6,2021
7218,2,100,2,10,6,2021
7218,1,100,2,10,6,2021
7218,1,100,0,0,6,2021
7218,1,100,2,10,6,2021
7218,1,100,2,10,6,2021
7220,2,100,2,10,6,2021
7220,1,100,2,10,6,2021
7220,2,100,1,34,6,2021
7220,1,100,1,34,6,2021
7220,1,100,2,21,6,2021
7220,2,100,1,36,6,2021
7221,2,200,2,21,6,2021
7221,1,200,0,0,6,2021
7221,1,200,1,34,6,2021
7222,2,100,1,36,6,2021
7223,1,100,2,10,6,2021
7223,2,100,2,10,6,2021
7223,1,100,2,21,6,2021
7225,2,100,2,10,6,2021
7225,2,100,1,34,6,2021
7226,1,100,1,36,6,2021
7227,1,651,1,34,6,2021
7227,2,651,2,10,6,2021
7228,1,100,1,36,6,2021
7229,2,100,0,1,6,2021
7229,1,100,2,10,6,2021
7229,1,100,0,0,6,2021
7229,1,100,0,0,6,2021
7229,2,100,2,22,6,2021
7229,1,100,1,36,6,2021
